x[μm], y[μm], z[μm], t[μm]
   3.513381e+01,  -2.528758e+01,  -1.999969e+01,   4.537500e+00
   3.480845e+01,  -2.550429e+01,  -1.999798e+01,   4.550000e+00
   3.447801e+01,  -2.571208e+01,  -1.999476e+01,   4.562500e+00
   3.414275e+01,  -2.591081e+01,  -1.999004e+01,   4.575000e+00
   3.380292e+01,  -2.610036e+01,  -1.998381e+01,   4.587500e+00
   3.345880e+01,  -2.628060e+01,  -1.997609e+01,   4.600000e+00
   3.311065e+01,  -2.645141e+01,  -1.996686e+01,   4.612500e+00
   3.275876e+01,  -2.661268e+01,  -1.995613e+01,   4.625000e+00
   3.240338e+01,  -2.676430e+01,  -1.994391e+01,   4.637500e+00
   3.204480e+01,  -2.690618e+01,  -1.993018e+01,   4.650000e+00
