z[μm], t[μm]
  -7.123983e+00,   1.532812e+01
  -7.083460e+00,   1.533125e+01
  -7.042905e+00,   1.533438e+01
  -7.002316e+00,   1.533750e+01
  -6.961694e+00,   1.534063e+01
  -6.921039e+00,   1.534375e+01
  -6.880352e+00,   1.534688e+01
  -6.839633e+00,   1.535000e+01
  -6.798881e+00,   1.535313e+01
  -6.758098e+00,   1.535625e+01
  -6.717283e+00,   1.535938e+01
  -6.676436e+00,   1.536250e+01
  -6.635558e+00,   1.536563e+01
  -6.594648e+00,   1.536875e+01
  -6.553708e+00,   1.537188e+01
  -6.512737e+00,   1.537500e+01
  -6.471735e+00,   1.537813e+01
  -6.430703e+00,   1.538125e+01
  -6.389641e+00,   1.538438e+01
  -6.348549e+00,   1.538750e+01
  -6.307427e+00,   1.539062e+01
  -6.266275e+00,   1.539375e+01
  -6.225094e+00,   1.539688e+01
  -6.183883e+00,   1.540000e+01
  -6.142644e+00,   1.540313e+01
  -6.101375e+00,   1.540625e+01
  -6.060078e+00,   1.540938e+01
  -6.018753e+00,   1.541250e+01
  -5.977399e+00,   1.541563e+01
  -5.936017e+00,   1.541875e+01
  -5.894608e+00,   1.542188e+01
  -5.853170e+00,   1.542500e+01
  -5.811705e+00,   1.542813e+01
  -5.770213e+00,   1.543125e+01
  -5.728694e+00,   1.543438e+01
  -5.687148e+00,   1.543750e+01
  -5.645575e+00,   1.544063e+01
  -5.603975e+00,   1.544375e+01
  -5.562349e+00,   1.544688e+01
  -5.520698e+00,   1.545000e+01
  -5.479020e+00,   1.545312e+01
  -5.437316e+00,   1.545625e+01
  -5.395587e+00,   1.545938e+01
  -5.353832e+00,   1.546250e+01
  -5.312053e+00,   1.546563e+01
  -5.270248e+00,   1.546875e+01
  -5.228419e+00,   1.547188e+01
  -5.186565e+00,   1.547500e+01
  -5.144687e+00,   1.547813e+01
  -5.102784e+00,   1.548125e+01
  -5.060858e+00,   1.548438e+01
  -5.018908e+00,   1.548750e+01
  -4.976934e+00,   1.549063e+01
  -4.934937e+00,   1.549375e+01
  -4.892916e+00,   1.549688e+01
  -4.850873e+00,   1.550000e+01
  -4.808807e+00,   1.550313e+01
  -4.766718e+00,   1.550625e+01
  -4.724607e+00,   1.550938e+01
  -4.682474e+00,   1.551250e+01
  -4.640318e+00,   1.551562e+01
  -4.598141e+00,   1.551875e+01
  -4.555943e+00,   1.552188e+01
  -4.513722e+00,   1.552500e+01
  -4.471481e+00,   1.552813e+01
  -4.429219e+00,   1.553125e+01
  -4.386936e+00,   1.553438e+01
  -4.344632e+00,   1.553750e+01
  -4.302308e+00,   1.554063e+01
  -4.259964e+00,   1.554375e+01
  -4.217599e+00,   1.554688e+01
  -4.175215e+00,   1.555000e+01
  -4.132811e+00,   1.555313e+01
  -4.090388e+00,   1.555625e+01
  -4.047946e+00,   1.555938e+01
  -4.005484e+00,   1.556250e+01
  -3.963004e+00,   1.556563e+01
  -3.920505e+00,   1.556875e+01
  -3.877988e+00,   1.557188e+01
  -3.835452e+00,   1.557500e+01
  -3.792899e+00,   1.557812e+01
  -3.750327e+00,   1.558125e+01
  -3.707738e+00,   1.558438e+01
  -3.665132e+00,   1.558750e+01
  -3.622508e+00,   1.559063e+01
  -3.579868e+00,   1.559375e+01
  -3.537210e+00,   1.559688e+01
  -3.494536e+00,   1.560000e+01
  -3.451846e+00,   1.560313e+01
  -3.409139e+00,   1.560625e+01
  -3.366416e+00,   1.560938e+01
  -3.323678e+00,   1.561250e+01
  -3.280924e+00,   1.561563e+01
  -3.238154e+00,   1.561875e+01
  -3.195369e+00,   1.562188e+01
  -3.152570e+00,   1.562500e+01
  -3.109755e+00,   1.562813e+01
  -3.066926e+00,   1.563125e+01
  -3.024082e+00,   1.563438e+01
  -2.981224e+00,   1.563750e+01
  -2.938353e+00,   1.564062e+01
  -2.895467e+00,   1.564375e+01
  -2.852568e+00,   1.564688e+01
  -2.809655e+00,   1.565000e+01
  -2.766729e+00,   1.565313e+01
  -2.723790e+00,   1.565625e+01
  -2.680839e+00,   1.565938e+01
  -2.637875e+00,   1.566250e+01
  -2.594898e+00,   1.566563e+01
  -2.551909e+00,   1.566875e+01
  -2.508908e+00,   1.567188e+01
  -2.465896e+00,   1.567500e+01
  -2.422872e+00,   1.567813e+01
  -2.379836e+00,   1.568125e+01
  -2.336790e+00,   1.568438e+01
  -2.293732e+00,   1.568750e+01
  -2.250663e+00,   1.569063e+01
  -2.207584e+00,   1.569375e+01
  -2.164495e+00,   1.569688e+01
  -2.121395e+00,   1.570000e+01
  -2.078286e+00,   1.570312e+01
  -2.035166e+00,   1.570625e+01
  -1.992038e+00,   1.570938e+01
  -1.948899e+00,   1.571250e+01
  -1.905752e+00,   1.571563e+01
  -1.862596e+00,   1.571875e+01
  -1.819431e+00,   1.572188e+01
  -1.776257e+00,   1.572500e+01
  -1.733075e+00,   1.572813e+01
  -1.689885e+00,   1.573125e+01
  -1.646687e+00,   1.573438e+01
  -1.603481e+00,   1.573750e+01
  -1.560268e+00,   1.574063e+01
  -1.517047e+00,   1.574375e+01
  -1.473819e+00,   1.574688e+01
  -1.430584e+00,   1.575000e+01
  -1.387343e+00,   1.575313e+01
  -1.344095e+00,   1.575625e+01
  -1.300841e+00,   1.575938e+01
  -1.257580e+00,   1.576250e+01
  -1.214314e+00,   1.576562e+01
  -1.171042e+00,   1.576875e+01
  -1.127765e+00,   1.577188e+01
  -1.084482e+00,   1.577500e+01
  -1.041194e+00,   1.577813e+01
  -9.979013e-01,   1.578125e+01
  -9.546038e-01,   1.578438e+01
  -9.113019e-01,   1.578750e+01
  -8.679957e-01,   1.579063e+01
  -8.246854e-01,   1.579375e+01
  -7.813712e-01,   1.579688e+01
  -7.380533e-01,   1.580000e+01
  -6.947320e-01,   1.580313e+01
  -6.514074e-01,   1.580625e+01
  -6.080798e-01,   1.580938e+01
  -5.647493e-01,   1.581250e+01
  -5.214161e-01,   1.581563e+01
  -4.780805e-01,   1.581875e+01
  -4.347427e-01,   1.582188e+01
  -3.914028e-01,   1.582500e+01
  -3.480611e-01,   1.582812e+01
  -3.047177e-01,   1.583125e+01
  -2.613729e-01,   1.583438e+01
  -2.180269e-01,   1.583750e+01
  -1.746799e-01,   1.584063e+01
  -1.313320e-01,   1.584375e+01
  -8.798352e-02,   1.584688e+01
  -4.463463e-02,   1.585000e+01
  -1.285521e-03,   1.585313e+01
   4.206359e-02,   1.585625e+01
   8.541250e-02,   1.585938e+01
   1.287610e-01,   1.586250e+01
   1.721089e-01,   1.586563e+01
   2.154560e-01,   1.586875e+01
   2.588021e-01,   1.587188e+01
   3.021470e-01,   1.587500e+01
   3.454904e-01,   1.587813e+01
   3.888323e-01,   1.588125e+01
   4.321723e-01,   1.588438e+01
   4.755102e-01,   1.588750e+01
   5.188460e-01,   1.589062e+01
   5.621793e-01,   1.589375e+01
   6.055099e-01,   1.589688e+01
   6.488377e-01,   1.590000e+01
   6.921625e-01,   1.590313e+01
   7.354840e-01,   1.590625e+01
   7.788021e-01,   1.590938e+01
   8.221165e-01,   1.591250e+01
   8.654270e-01,   1.591563e+01
   9.087335e-01,   1.591875e+01
   9.520357e-01,   1.592188e+01
   9.953334e-01,   1.592500e+01
   1.038626e+00,   1.592813e+01
   1.081915e+00,   1.593125e+01
   1.125198e+00,   1.593438e+01
   1.168476e+00,   1.593750e+01
   1.211748e+00,   1.594063e+01
   1.255015e+00,   1.594375e+01
   1.298275e+00,   1.594688e+01
   1.341530e+00,   1.595000e+01
   1.384778e+00,   1.595312e+01
   1.428020e+00,   1.595625e+01
   1.471255e+00,   1.595938e+01
   1.514483e+00,   1.596250e+01
   1.557704e+00,   1.596563e+01
   1.600918e+00,   1.596875e+01
   1.644124e+00,   1.597188e+01
   1.687323e+00,   1.597500e+01
   1.730514e+00,   1.597813e+01
   1.773696e+00,   1.598125e+01
   1.816870e+00,   1.598438e+01
   1.860036e+00,   1.598750e+01
   1.903193e+00,   1.599063e+01
   1.946341e+00,   1.599375e+01
   1.989479e+00,   1.599688e+01
   2.032609e+00,   1.600000e+01
   2.075729e+00,   1.600313e+01
   2.118839e+00,   1.600625e+01
   2.161939e+00,   1.600938e+01
   2.205029e+00,   1.601250e+01
   2.248109e+00,   1.601562e+01
   2.291178e+00,   1.601875e+01
   2.334236e+00,   1.602188e+01
   2.377283e+00,   1.602500e+01
   2.420320e+00,   1.602812e+01
   2.463344e+00,   1.603125e+01
   2.506358e+00,   1.603438e+01
   2.549359e+00,   1.603750e+01
   2.592349e+00,   1.604063e+01
   2.635326e+00,   1.604375e+01
   2.678291e+00,   1.604688e+01
   2.721243e+00,   1.605000e+01
   2.764183e+00,   1.605313e+01
   2.807110e+00,   1.605625e+01
   2.850023e+00,   1.605937e+01
   2.892923e+00,   1.606250e+01
   2.935809e+00,   1.606563e+01
   2.978682e+00,   1.606875e+01
   3.021541e+00,   1.607188e+01
   3.064385e+00,   1.607500e+01
   3.107215e+00,   1.607812e+01
   3.150031e+00,   1.608125e+01
   3.192831e+00,   1.608438e+01
   3.235617e+00,   1.608750e+01
   3.278387e+00,   1.609062e+01
   3.321142e+00,   1.609375e+01
   3.363882e+00,   1.609688e+01
   3.406606e+00,   1.610000e+01
   3.449313e+00,   1.610313e+01
   3.492005e+00,   1.610625e+01
   3.534680e+00,   1.610938e+01
   3.577338e+00,   1.611250e+01
   3.619980e+00,   1.611563e+01
   3.662604e+00,   1.611875e+01
   3.705212e+00,   1.612187e+01
   3.747802e+00,   1.612500e+01
   3.790374e+00,   1.612813e+01
   3.832929e+00,   1.613125e+01
   3.875465e+00,   1.613438e+01
   3.917984e+00,   1.613750e+01
   3.960484e+00,   1.614062e+01
   4.002965e+00,   1.614375e+01
   4.045428e+00,   1.614688e+01
   4.087871e+00,   1.615000e+01
   4.130296e+00,   1.615312e+01
   4.172701e+00,   1.615625e+01
   4.215086e+00,   1.615938e+01
   4.257451e+00,   1.616250e+01
   4.299797e+00,   1.616563e+01
   4.342122e+00,   1.616875e+01
   4.384427e+00,   1.617188e+01
   4.426712e+00,   1.617500e+01
   4.468975e+00,   1.617813e+01
   4.511218e+00,   1.618125e+01
   4.553439e+00,   1.618437e+01
   4.595639e+00,   1.618750e+01
   4.637817e+00,   1.619063e+01
   4.679974e+00,   1.619375e+01
   4.722109e+00,   1.619688e+01
   4.764221e+00,   1.620000e+01
   4.806311e+00,   1.620312e+01
   4.848379e+00,   1.620625e+01
   4.890423e+00,   1.620938e+01
   4.932445e+00,   1.621250e+01
   4.974444e+00,   1.621562e+01
   5.016419e+00,   1.621875e+01
   5.058370e+00,   1.622188e+01
   5.100298e+00,   1.622500e+01
   5.142202e+00,   1.622813e+01
   5.184082e+00,   1.623125e+01
   5.225937e+00,   1.623438e+01
   5.267768e+00,   1.623750e+01
   5.309574e+00,   1.624063e+01
   5.351355e+00,   1.624375e+01
   5.393111e+00,   1.624687e+01
   5.434842e+00,   1.625000e+01
   5.476547e+00,   1.625313e+01
   5.518226e+00,   1.625625e+01
   5.559880e+00,   1.625938e+01
   5.601507e+00,   1.626250e+01
   5.643108e+00,   1.626562e+01
   5.684683e+00,   1.626875e+01
   5.726231e+00,   1.627188e+01
   5.767751e+00,   1.627500e+01
   5.809245e+00,   1.627812e+01
   5.850712e+00,   1.628125e+01
   5.892151e+00,   1.628438e+01
   5.933562e+00,   1.628750e+01
   5.974946e+00,   1.629063e+01
   6.016301e+00,   1.629375e+01
   6.057628e+00,   1.629688e+01
   6.098927e+00,   1.630000e+01
   6.140197e+00,   1.630313e+01
   6.181438e+00,   1.630625e+01
   6.222650e+00,   1.630937e+01
   6.263833e+00,   1.631250e+01
   6.304987e+00,   1.631563e+01
   6.346111e+00,   1.631875e+01
   6.387205e+00,   1.632188e+01
   6.428269e+00,   1.632500e+01
   6.469303e+00,   1.632812e+01
   6.510306e+00,   1.633125e+01
   6.551279e+00,   1.633438e+01
   6.592221e+00,   1.633750e+01
   6.633132e+00,   1.634062e+01
   6.674012e+00,   1.634375e+01
   6.714861e+00,   1.634688e+01
   6.755678e+00,   1.635000e+01
   6.796463e+00,   1.635313e+01
   6.837217e+00,   1.635625e+01
   6.877938e+00,   1.635938e+01
   6.918627e+00,   1.636250e+01
   6.959283e+00,   1.636563e+01
   6.999907e+00,   1.636875e+01
   7.040498e+00,   1.637187e+01
   7.081056e+00,   1.637500e+01
   7.121580e+00,   1.637813e+01
   7.162072e+00,   1.638125e+01
   7.202529e+00,   1.638438e+01
   7.242953e+00,   1.638750e+01
   7.283342e+00,   1.639062e+01
   7.323698e+00,   1.639375e+01
   7.364019e+00,   1.639688e+01
   7.404305e+00,   1.640000e+01
   7.444557e+00,   1.640312e+01
   7.484773e+00,   1.640625e+01
   7.524955e+00,   1.640938e+01
   7.565101e+00,   1.641250e+01
   7.605211e+00,   1.641563e+01
   7.645286e+00,   1.641875e+01
   7.685325e+00,   1.642188e+01
   7.725328e+00,   1.642500e+01
   7.765294e+00,   1.642813e+01
   7.805224e+00,   1.643125e+01
   7.845118e+00,   1.643437e+01
   7.884974e+00,   1.643750e+01
   7.924794e+00,   1.644063e+01
   7.964576e+00,   1.644375e+01
   8.004321e+00,   1.644688e+01
   8.044028e+00,   1.645000e+01
   8.083697e+00,   1.645312e+01
   8.123329e+00,   1.645625e+01
   8.162922e+00,   1.645938e+01
   8.202477e+00,   1.646250e+01
   8.241994e+00,   1.646562e+01
   8.281471e+00,   1.646875e+01
   8.320910e+00,   1.647188e+01
   8.360310e+00,   1.647500e+01
   8.399670e+00,   1.647813e+01
   8.438991e+00,   1.648125e+01
   8.478272e+00,   1.648438e+01
   8.517514e+00,   1.648750e+01
   8.556715e+00,   1.649063e+01
   8.595877e+00,   1.649375e+01
   8.634998e+00,   1.649687e+01
   8.674078e+00,   1.650000e+01
   8.713117e+00,   1.650313e+01
   8.752116e+00,   1.650625e+01
   8.791074e+00,   1.650938e+01
   8.829990e+00,   1.651250e+01
   8.868865e+00,   1.651562e+01
   8.907698e+00,   1.651875e+01
   8.946489e+00,   1.652188e+01
   8.985238e+00,   1.652500e+01
   9.023945e+00,   1.652812e+01
   9.062610e+00,   1.653125e+01
   9.101232e+00,   1.653438e+01
   9.139811e+00,   1.653750e+01
   9.178347e+00,   1.654063e+01
   9.216841e+00,   1.654375e+01
   9.255290e+00,   1.654688e+01
   9.293697e+00,   1.655000e+01
   9.332060e+00,   1.655313e+01
   9.370379e+00,   1.655625e+01
   9.408654e+00,   1.655937e+01
   9.446884e+00,   1.656250e+01
   9.485071e+00,   1.656563e+01
   9.523212e+00,   1.656875e+01
   9.561309e+00,   1.657188e+01
   9.599361e+00,   1.657500e+01
   9.637369e+00,   1.657812e+01
   9.675330e+00,   1.658125e+01
   9.713247e+00,   1.658438e+01
   9.751117e+00,   1.658750e+01
   9.788942e+00,   1.659062e+01
   9.826721e+00,   1.659375e+01
   9.864454e+00,   1.659688e+01
   9.902140e+00,   1.660000e+01
   9.939780e+00,   1.660313e+01
   9.977373e+00,   1.660625e+01
   1.001492e+01,   1.660938e+01
   1.005242e+01,   1.661250e+01
   1.008987e+01,   1.661563e+01
   1.012727e+01,   1.661875e+01
   1.016463e+01,   1.662187e+01
   1.020194e+01,   1.662500e+01
   1.023920e+01,   1.662813e+01
   1.027642e+01,   1.663125e+01
   1.031358e+01,   1.663438e+01
   1.035070e+01,   1.663750e+01
   1.038777e+01,   1.664062e+01
   1.042478e+01,   1.664375e+01
   1.046175e+01,   1.664688e+01
   1.049868e+01,   1.665000e+01
   1.053555e+01,   1.665312e+01
   1.057237e+01,   1.665625e+01
   1.060914e+01,   1.665938e+01
   1.064586e+01,   1.666250e+01
   1.068254e+01,   1.666563e+01
   1.071916e+01,   1.666875e+01
   1.075573e+01,   1.667188e+01
   1.079225e+01,   1.667500e+01
   1.082872e+01,   1.667813e+01
   1.086514e+01,   1.668125e+01
   1.090151e+01,   1.668437e+01
   1.093783e+01,   1.668750e+01
   1.097410e+01,   1.669063e+01
   1.101031e+01,   1.669375e+01
   1.104647e+01,   1.669688e+01
   1.108259e+01,   1.670000e+01
   1.111864e+01,   1.670312e+01
   1.115465e+01,   1.670625e+01
   1.119061e+01,   1.670938e+01
   1.122651e+01,   1.671250e+01
   1.126236e+01,   1.671562e+01
   1.129815e+01,   1.671875e+01
   1.133390e+01,   1.672188e+01
   1.136959e+01,   1.672500e+01
   1.140522e+01,   1.672813e+01
   1.144081e+01,   1.673125e+01
   1.147633e+01,   1.673438e+01
   1.151181e+01,   1.673750e+01
   1.154723e+01,   1.674063e+01
   1.158260e+01,   1.674375e+01
   1.161791e+01,   1.674687e+01
   1.165317e+01,   1.675000e+01
   1.168837e+01,   1.675313e+01
   1.172352e+01,   1.675625e+01
   1.175861e+01,   1.675938e+01
   1.179365e+01,   1.676250e+01
   1.182863e+01,   1.676562e+01
   1.186356e+01,   1.676875e+01
   1.189843e+01,   1.677188e+01
   1.193325e+01,   1.677500e+01
   1.196801e+01,   1.677812e+01
   1.200271e+01,   1.678125e+01
   1.203736e+01,   1.678438e+01
   1.207195e+01,   1.678750e+01
   1.210648e+01,   1.679063e+01
   1.214096e+01,   1.679375e+01
   1.217538e+01,   1.679688e+01
   1.220974e+01,   1.680000e+01
   1.224404e+01,   1.680313e+01
   1.227829e+01,   1.680625e+01
   1.231248e+01,   1.680937e+01
   1.234661e+01,   1.681250e+01
   1.238069e+01,   1.681563e+01
   1.241470e+01,   1.681875e+01
   1.244866e+01,   1.682188e+01
   1.248256e+01,   1.682500e+01
   1.251640e+01,   1.682812e+01
   1.255018e+01,   1.683125e+01
   1.258390e+01,   1.683438e+01
   1.261757e+01,   1.683750e+01
   1.265117e+01,   1.684062e+01
   1.268472e+01,   1.684375e+01
   1.271820e+01,   1.684688e+01
   1.275163e+01,   1.685000e+01
   1.278499e+01,   1.685313e+01
   1.281830e+01,   1.685625e+01
   1.285154e+01,   1.685938e+01
   1.288473e+01,   1.686250e+01
   1.291785e+01,   1.686563e+01
   1.295091e+01,   1.686875e+01
   1.298392e+01,   1.687187e+01
   1.301686e+01,   1.687500e+01
   1.304974e+01,   1.687813e+01
   1.308256e+01,   1.688125e+01
   1.311532e+01,   1.688438e+01
   1.314801e+01,   1.688750e+01
   1.318065e+01,   1.689062e+01
   1.321322e+01,   1.689375e+01
   1.324573e+01,   1.689688e+01
   1.327818e+01,   1.690000e+01
   1.331056e+01,   1.690312e+01
   1.334289e+01,   1.690625e+01
   1.337515e+01,   1.690938e+01
   1.340735e+01,   1.691250e+01
   1.343948e+01,   1.691563e+01
   1.347155e+01,   1.691875e+01
   1.350356e+01,   1.692188e+01
   1.353551e+01,   1.692500e+01
   1.356739e+01,   1.692813e+01
   1.359921e+01,   1.693125e+01
   1.363096e+01,   1.693437e+01
   1.366265e+01,   1.693750e+01
   1.369427e+01,   1.694063e+01
   1.372584e+01,   1.694375e+01
   1.375733e+01,   1.694688e+01
   1.378876e+01,   1.695000e+01
   1.382013e+01,   1.695312e+01
   1.385143e+01,   1.695625e+01
   1.388267e+01,   1.695938e+01
   1.391384e+01,   1.696250e+01
   1.394495e+01,   1.696562e+01
   1.397599e+01,   1.696875e+01
   1.400697e+01,   1.697188e+01
   1.403788e+01,   1.697500e+01
   1.406872e+01,   1.697813e+01
   1.409950e+01,   1.698125e+01
   1.413021e+01,   1.698438e+01
   1.416085e+01,   1.698750e+01
   1.419143e+01,   1.699063e+01
   1.422194e+01,   1.699375e+01
   1.425239e+01,   1.699687e+01
   1.428277e+01,   1.700000e+01
   1.431308e+01,   1.700313e+01
   1.434332e+01,   1.700625e+01
   1.437350e+01,   1.700938e+01
   1.440361e+01,   1.701250e+01
   1.443365e+01,   1.701562e+01
   1.446362e+01,   1.701875e+01
   1.449353e+01,   1.702188e+01
   1.452337e+01,   1.702500e+01
   1.455313e+01,   1.702812e+01
   1.458284e+01,   1.703125e+01
   1.461247e+01,   1.703438e+01
   1.464203e+01,   1.703750e+01
   1.467153e+01,   1.704063e+01
   1.470095e+01,   1.704375e+01
   1.473031e+01,   1.704688e+01
   1.475960e+01,   1.705000e+01
   1.478881e+01,   1.705313e+01
   1.481796e+01,   1.705625e+01
   1.484704e+01,   1.705937e+01
   1.487605e+01,   1.706250e+01
   1.490499e+01,   1.706563e+01
   1.493386e+01,   1.706875e+01
   1.496266e+01,   1.707188e+01
   1.499139e+01,   1.707500e+01
   1.502005e+01,   1.707812e+01
   1.504864e+01,   1.708125e+01
   1.507715e+01,   1.708438e+01
   1.510560e+01,   1.708750e+01
   1.513398e+01,   1.709062e+01
   1.516228e+01,   1.709375e+01
   1.519051e+01,   1.709688e+01
   1.521868e+01,   1.710000e+01
   1.524677e+01,   1.710313e+01
   1.527479e+01,   1.710625e+01
   1.530273e+01,   1.710938e+01
   1.533061e+01,   1.711250e+01
   1.535841e+01,   1.711563e+01
   1.538614e+01,   1.711875e+01
   1.541380e+01,   1.712187e+01
   1.544139e+01,   1.712500e+01
   1.546890e+01,   1.712813e+01
   1.549634e+01,   1.713125e+01
   1.552371e+01,   1.713438e+01
   1.555101e+01,   1.713750e+01
   1.557823e+01,   1.714062e+01
   1.560538e+01,   1.714375e+01
   1.563245e+01,   1.714688e+01
   1.565945e+01,   1.715000e+01
   1.568638e+01,   1.715312e+01
   1.571324e+01,   1.715625e+01
   1.574002e+01,   1.715938e+01
   1.576673e+01,   1.716250e+01
   1.579336e+01,   1.716563e+01
   1.581992e+01,   1.716875e+01
   1.584640e+01,   1.717188e+01
   1.587281e+01,   1.717500e+01
   1.589915e+01,   1.717813e+01
   1.592541e+01,   1.718125e+01
   1.595160e+01,   1.718437e+01
   1.597771e+01,   1.718750e+01
   1.600375e+01,   1.719063e+01
   1.602971e+01,   1.719375e+01
   1.605559e+01,   1.719688e+01
   1.608140e+01,   1.720000e+01
   1.610714e+01,   1.720312e+01
   1.613280e+01,   1.720625e+01
   1.615838e+01,   1.720938e+01
   1.618389e+01,   1.721250e+01
   1.620932e+01,   1.721562e+01
   1.623467e+01,   1.721875e+01
   1.625995e+01,   1.722188e+01
   1.628515e+01,   1.722500e+01
   1.631028e+01,   1.722813e+01
   1.633533e+01,   1.723125e+01
   1.636030e+01,   1.723438e+01
   1.638520e+01,   1.723750e+01
   1.641002e+01,   1.724063e+01
   1.643476e+01,   1.724375e+01
   1.645942e+01,   1.724687e+01
   1.648401e+01,   1.725000e+01
   1.650852e+01,   1.725313e+01
   1.653295e+01,   1.725625e+01
   1.655731e+01,   1.725938e+01
   1.658158e+01,   1.726250e+01
   1.660578e+01,   1.726562e+01
   1.662990e+01,   1.726875e+01
   1.665395e+01,   1.727188e+01
   1.667791e+01,   1.727500e+01
   1.670180e+01,   1.727812e+01
   1.672561e+01,   1.728125e+01
   1.674933e+01,   1.728438e+01
   1.677299e+01,   1.728750e+01
   1.679656e+01,   1.729063e+01
   1.682005e+01,   1.729375e+01
   1.684346e+01,   1.729688e+01
   1.686680e+01,   1.730000e+01
   1.689005e+01,   1.730313e+01
   1.691323e+01,   1.730625e+01
   1.693633e+01,   1.730937e+01
   1.695934e+01,   1.731250e+01
   1.698228e+01,   1.731563e+01
   1.700514e+01,   1.731875e+01
   1.702792e+01,   1.732188e+01
   1.705061e+01,   1.732500e+01
   1.707323e+01,   1.732812e+01
   1.709577e+01,   1.733125e+01
   1.711822e+01,   1.733438e+01
   1.714060e+01,   1.733750e+01
   1.716290e+01,   1.734062e+01
   1.718511e+01,   1.734375e+01
   1.720725e+01,   1.734688e+01
   1.722930e+01,   1.735000e+01
   1.725127e+01,   1.735313e+01
   1.727317e+01,   1.735625e+01
   1.729498e+01,   1.735938e+01
   1.731671e+01,   1.736250e+01
   1.733835e+01,   1.736563e+01
   1.735992e+01,   1.736875e+01
   1.738141e+01,   1.737187e+01
   1.740281e+01,   1.737500e+01
   1.742413e+01,   1.737813e+01
   1.744537e+01,   1.738125e+01
   1.746653e+01,   1.738438e+01
   1.748761e+01,   1.738750e+01
   1.750860e+01,   1.739062e+01
   1.752951e+01,   1.739375e+01
   1.755034e+01,   1.739688e+01
   1.757109e+01,   1.740000e+01
   1.759175e+01,   1.740312e+01
   1.761233e+01,   1.740625e+01
   1.763283e+01,   1.740938e+01
   1.765325e+01,   1.741250e+01
   1.767358e+01,   1.741563e+01
   1.769383e+01,   1.741875e+01
   1.771400e+01,   1.742188e+01
